192gms,,557gms,,1138gms,,2269gms,
X,Y,X,Y,X,Y,X,Y
9.731214871910836,2.894226848773203,9.749840351139273,0.9628951139945041,9.891218303015826,0.5027624873586278,10.016486817921468,0.2356302886823265
9.791036725378799,2.908599412423764,9.804647075251228,0.9765899793515982,9.95046805487732,0.4959729835117961,10.073555746444455,0.23561054392560088
9.848055802470547,2.9262270743250505,9.867285221822804,0.9728314238748754,10.001275918905694,0.5041011562220921,10.130615128948698,0.2389700898055156
9.90511023518729,2.93133884497952,9.920970061445757,0.9901205226423881,10.062424735028536,0.5028284120009183,10.187674157896687,0.24245479459789898
9.962176335260281,2.9323203715225397,9.978038636412496,0.9902259367981308,10.119494017107776,0.5026835083317249,10.24476147134467,0.23592678639282827
10.019209201045776,2.945066835837568,10.035107918491732,0.9900810331289369,10.176562945630764,0.5026637635749989,10.30182050029266,0.23941149118521166
10.076236409931276,2.959815842752086,10.09217684701472,0.9900612883722109,10.233631874153751,0.5026440188182733,10.358892610821897,0.238265316216272
10.13331170246676,2.9575432375709334,10.149245775537707,0.9900415436154852,10.290700802676739,0.5026242740615476,10.415959771563635,0.23887136602188708
10.190363306733502,2.963656279525148,10.206314704060695,0.9900217988587596,10.347769731199726,0.502604529304822,10.473038246105371,0.2354723306285207
10.247377434037755,2.983036166200989,10.26336418698994,0.9968857942877833,10.404838659722714,0.502584784548096,10.530107174628359,0.23545258587179463
10.304429391860747,2.989024049242736,10.32038361763794,1.0143882972766018,10.461923851833198,0.49680772981783416,10.587174335370097,0.23605863567741014
10.345929400207694,2.9906617870642425,10.377451485492177,1.014744029257281,10.518983234337437,0.5001672756977493,10.64422417185559,0.24279747219396608
,,10.434520414015164,1.0147242845005553,10.57604544529168,0.5025255502779187,10.701305121291075,0.23852232441332255
,,10.491589342538152,1.0147045397438292,10.633114373814667,0.5025058055211931,10.758372282032813,0.23912837421893673
,,10.54865827106114,1.0146847949871036,10.690183302337655,0.5024860607644674,10.81544156411205,0.2389834705497429
,,10.607882095464312,1.0170736113879384,10.747251170191891,0.5028417927451456,10.87249741105379,0.24359460555433987
,,10.660592294149346,1.029560823783561,10.804294996221135,0.5117083307736605,10.92956633957678,0.2435748607976138
,,10.718719155570128,1.0267216602528615,10.86133457957538,0.5220767757517932,10.986630671868518,0.24518218190297425
,,10.776856202778113,1.0421407767031985,10.918415529010865,0.5178016279711497,11.04367944768526,0.25229649515693486
,,10.8339251313011,1.0421210319464724,10.975477739965104,0.520159902551319,11.100772064476992,0.24389110326484165
,,10.890994059824088,1.0421012871897468,11.032519444656849,0.5297773940546429,11.157831446981234,0.24725064914475592
,,10.948062988347075,1.0420815424330212,11.089599686979835,0.5257525640989353,11.214901436172969,0.24685542765062607
,,11.005131916870063,1.0420617976762956,11.146674625959069,0.5236051178302503,11.271955868889712,0.2519671983050955
,,11.062181753355556,1.048800634192851,11.203725876669562,0.5298433186969334,11.329016312062702,0.254951267447606
,,11.119205780234804,1.0646760713195835,11.260778541605056,0.5355808839137439,11.386067209216947,0.2613146272267568
,,11.176272587420293,1.0654072800376668,11.317832620765547,0.5408178134806811,11.443141441083682,0.2594174987830087
,,11.23334151594328,1.0653875352809408,11.374901549288534,0.5407980687239555,11.50021178383167,0.25889711837641016
,,11.290410444466271,1.0653677905242152,11.431970477811522,0.5407783239672299,11.557273641229656,0.26138055186904774
,,11.347452502714265,1.0748601231150707,11.48903940633451,0.5407585792105043,11.614350347990143,0.25860731103802204
,,11.4052611214201,1.0753586374274433,11.546087475038753,0.5481232102894,11.671409376938136,0.262092015830405
,,11.45796803999674,1.085643308402787,11.603138372192998,0.5544865700685517,11.728447899623632,0.2728359375459424
,,11.518608376183241,1.09282377224031,11.660207300715985,0.5544668253118261,11.785530263284116,0.2680601541154264
,,11.575677304706229,1.0928040274835844,11.717276229238973,0.5544470805551001,11.8426069700446,0.2652869132844007
,,11.632746233229216,1.0927842827268583,11.77434515776196,0.5544273357983744,11.899674130786337,0.26589296309001575
